workspaceModel.moduleManagerBridge.newModule.ms,1774267351546000000,1774267411543000000,0
workspaceModel.load.cache.metadata.from.file.ms,1774267351546000000,1774267411543000000,0
jps.module.iml.entities.serializer.load.entities.ms,1774267351546000000,1774267411543000000,0
jps.global.handle.changed.events.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1774267351546000000,1774267411543000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1774267351546000000,1774267411543000000,0
jps.load.initial.state.ms,1774267351546000000,1774267411543000000,0
jps.facet.change.listener.process.change.events.ms,1774267351546000000,1774267411543000000,0
jps.load.project.to.empty.storage.ms,1774267351546000000,1774267411543000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1774267351546000000,1774267411543000000,0
jps.app.storage.content.writer.save.component.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1774267351546000000,1774267411543000000,0
jps.library.entities.serializer.save.entities.ms,1774267351546000000,1774267411543000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1774267351546000000,1774267411543000000,0
jps.project.serializers.save.ms,1774267351546000000,1774267411543000000,0
jps.global.get.library.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1774267351546000000,1774267411543000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1774267351546000000,1774267411543000000,0
workspaceModel.moduleBridge.update.option.ms,1774267351546000000,1774267411543000000,0
jps.module.iml.entities.serializer.save.entities.ms,1774267351546000000,1774267411543000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1774267351546000000,1774267411543000000,0
workspaceModel.load.cache.from.file.ms,1774267351546000000,1774267411543000000,0
jps.artifact.entities.serializer.save.entities.ms,1774267351546000000,1774267411543000000,0
jps.save.global.entities.ms,1774267351546000000,1774267411543000000,6
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1774267351546000000,1774267411543000000,0
jps.storage.jps.conf.reader.load.component.ms,1774267351546000000,1774267411543000000,0
workspaceModel.global.updates.count,1774267351546000000,1774267411543000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1774267351546000000,1774267411543000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1774267351546000000,1774267411543000000,0
workspaceModel.do.save.caches.ms,1774267351546000000,1774267411543000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1774267351546000000,1774267411543000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1774267351546000000,1774267411543000000,0
jps.global.handle.before.change.events.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.entities.ms,1774267351546000000,1774267411543000000,0
workspaceModel.global.updates.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1774267351546000000,1774267411543000000,0
workspaceModel.orphan.listener.update.ms,1774267351546000000,1774267411543000000,0
workspaceModel.save.cache.to.file.ms,1774267351546000000,1774267411543000000,0
jps.artifact.entities.serializer.load.entities.ms,1774267351546000000,1774267411543000000,0
jps.global.initialize.library.bridges.ms,1774267351546000000,1774267411543000000,0
jps.library.entities.serializer.load.entities.ms,1774267351546000000,1774267411543000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1774267351546000000,1774267411543000000,0
jps.global.get.library.by.name.ms,1774267351546000000,1774267411543000000,0
workspaceModel.sync.entities.ms,1774267351546000000,1774267411543000000,0
jps.project.serializers.load.ms,1774267351546000000,1774267411543000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1774267351546000000,1774267411543000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1774267351546000000,1774267411543000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1774267351546000000,1774267411543000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1774267351546000000,1774267411543000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1774267351546000000,1774267411543000000,0
compiler.ArtifactManagerBridge.commit.ms,1774267351546000000,1774267411543000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1774267351546000000,1774267411543000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1774267351546000000,1774267411543000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1774267351546000000,1774267411543000000,0
writeAction.max.wait.ms,1774267411543000000,1774267471544000000,4
writeAction.count,1774267411543000000,1774267471544000000,0
writeAction.wait.ms,1774267411543000000,1774267471544000000,0
writeAction.median.wait.ms,1774267411543000000,1774267471544000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1774267411543000000,1774267471544000000,356540416
FilePageCache.capacityInBytes,1774267411543000000,1774267471544000000,503316478
FilePageCacheLockFree.totalNativeBytesReclaimed,1774267411543000000,1774267471544000000,0
FilePageCache.pageLoads,1774267411543000000,1774267471544000000,0
MappedFileStorage.totalBytesMapped,1774267411543000000,1774267471544000000,202637312
FilePageCacheLockFree.totalPagesAllocated,1774267411543000000,1774267471544000000,0
FilePageCache.pageHits,1774267411543000000,1774267471544000000,0
FilePageCache.pageFastCacheHits,1774267411543000000,1774267471544000000,0
StreamlinedBlobStorage.recordsDeleted,1774267411543000000,1774267471544000000,0
MappedFileStorage.storages,1774267411543000000,1774267471544000000,16
FilePageCacheLockFree.totalClosedStoragesReclaimed,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1774267411543000000,1774267471544000000,0
FilePageCache.uncachedFileAccess,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalBytesWritten,1774267411543000000,1774267471544000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1774267411543000000,1774267471544000000,0
